subject,version,browser_event,trial,time,timepoint,stamp,id
663ba98aaef0a810990579ad,v5_pilot1,focus,50,576311,,2024-11-08 18:50:13,20072
663ba98aaef0a810990579ad,v5_pilot1,blur,67,620626,,2024-11-08 18:50:57,20073
657f2c310745eab2771264d8,v5_pilot1,focus,90,1526304,,2024-11-08 18:51:18,20074
6115fe9d0646ea1c604731b6,v5_pilot1,blur,52,993889,,2024-11-08 18:51:22,20075
6115fe9d0646ea1c604731b6,v5_pilot1,focus,52,1001726,,2024-11-08 18:51:30,20076
663ba98aaef0a810990579ad,v5_pilot1,focus,67,666893,,2024-11-08 18:51:43,20077
663ba98aaef0a810990579ad,v5_pilot1,blur,83,705295,,2024-11-08 18:52:22,20078
6110d59cbf733422cb867da5,v5_pilot1,focus,64,492326,,2024-11-08 18:53:39,20079
6110d59cbf733422cb867da5,v5_pilot1,blur,64,492261,,2024-11-08 18:53:39,20080
66830b9a809daeabd4534d4f,v5_pilot1,blur,150,1475113,,2024-11-08 18:54:30,20081
66830b9a809daeabd4534d4f,v5_pilot1,focus,150,1475489,,2024-11-08 18:54:30,20082
66830b9a809daeabd4534d4f,v5_pilot1,blur,150,1475505,,2024-11-08 18:54:30,20083
66830b9a809daeabd4534d4f,v5_pilot1,focus,150,1476013,,2024-11-08 18:54:31,20084
66830b9a809daeabd4534d4f,v5_pilot1,blur,150,1476022,,2024-11-08 18:54:31,20085
66830b9a809daeabd4534d4f,v5_pilot1,focus,150,1476641,,2024-11-08 18:54:32,20086
66830b9a809daeabd4534d4f,v5_pilot1,blur,150,1476656,,2024-11-08 18:54:32,20087
66830b9a809daeabd4534d4f,v5_pilot1,focus,150,1481023,,2024-11-08 18:54:36,20088
6115fe9d0646ea1c604731b6,v5_pilot1,blur,58,1194547,,2024-11-08 18:54:43,20089
6109ca40ef8f38498af102ff,v5_pilot1,blur,117,1235958,,2024-11-08 18:55:15,20090
6109ca40ef8f38498af102ff,v5_pilot1,focus,117,1243886,,2024-11-08 18:55:23,20091
6115fe9d0646ea1c604731b6,v5_pilot1,focus,58,1243253,,2024-11-08 18:55:31,20092
6115fe9d0646ea1c604731b6,v5_pilot1,blur,58,1243792,,2024-11-08 18:55:32,20093
6115fe9d0646ea1c604731b6,v5_pilot1,focus,58,1245731,,2024-11-08 18:55:34,20094
67215ddb4fe41f208fba792b,v5_pilot1,focus,132,1153242,,2024-11-08 18:55:41,20095
6115fe9d0646ea1c604731b6,v5_pilot1,blur,59,1263233,,2024-11-08 18:55:51,20096
6115fe9d0646ea1c604731b6,v5_pilot1,focus,59,1285253,,2024-11-08 18:56:13,20097
6115fe9d0646ea1c604731b6,v5_pilot1,blur,60,1292720,,2024-11-08 18:56:21,20098
6115fe9d0646ea1c604731b6,v5_pilot1,focus,60,1325939,,2024-11-08 18:56:54,20099
6115fe9d0646ea1c604731b6,v5_pilot1,blur,62,1342970,,2024-11-08 18:57:11,20100
6115fe9d0646ea1c604731b6,v5_pilot1,focus,62,1355798,,2024-11-08 18:57:24,20101
6115fe9d0646ea1c604731b6,v5_pilot1,blur,63,1370901,,2024-11-08 18:57:39,20102
6115fe9d0646ea1c604731b6,v5_pilot1,focus,63,1381864,,2024-11-08 18:57:50,20103
6115fe9d0646ea1c604731b6,v5_pilot1,blur,64,1388441,,2024-11-08 18:57:57,20104
6115fe9d0646ea1c604731b6,v5_pilot1,focus,64,1391499,,2024-11-08 18:58:00,20105
6115fe9d0646ea1c604731b6,v5_pilot1,blur,65,1398996,,2024-11-08 18:58:07,20106
6115fe9d0646ea1c604731b6,v5_pilot1,focus,65,1408528,,2024-11-08 18:58:17,20107
6115fe9d0646ea1c604731b6,v5_pilot1,blur,66,1415486,,2024-11-08 18:58:24,20108
6110d59cbf733422cb867da5,v5_pilot1,blur,103,779096,,2024-11-08 18:58:26,20109
6109ca40ef8f38498af102ff,v5_pilot1,blur,131,1447653,,2024-11-08 18:58:47,20110
6115fe9d0646ea1c604731b6,v5_pilot1,focus,66,1439036,,2024-11-08 18:58:47,20111
6109ca40ef8f38498af102ff,v5_pilot1,focus,131,1452001,,2024-11-08 18:58:51,20112
6115fe9d0646ea1c604731b6,v5_pilot1,blur,67,1446580,,2024-11-08 18:58:55,20113
663ba98aaef0a810990579ad,v5_pilot1,focus,83,1111834,,2024-11-08 18:59:09,20114
6115fe9d0646ea1c604731b6,v5_pilot1,focus,67,1463505,,2024-11-08 18:59:12,20115
6115fe9d0646ea1c604731b6,v5_pilot1,blur,67,1465063,,2024-11-08 18:59:13,20116
6109ca40ef8f38498af102ff,v5_pilot1,blur,133,1478352,,2024-11-08 18:59:18,20117
6109ca40ef8f38498af102ff,v5_pilot1,focus,133,1480972,,2024-11-08 18:59:20,20118
6109ca40ef8f38498af102ff,v5_pilot1,blur,133,1481074,,2024-11-08 18:59:20,20119
6109ca40ef8f38498af102ff,v5_pilot1,focus,133,1493976,,2024-11-08 18:59:33,20120
6115fe9d0646ea1c604731b6,v5_pilot1,focus,67,1487294,,2024-11-08 18:59:36,20121
6680a7a2b7e3f773ed458c2f,v5_pilot1,blur,1,3030,,2024-11-08 18:59:36,20122
6680a7a2b7e3f773ed458c2f,v5_pilot1,focus,1,11471,,2024-11-08 18:59:44,20123
6115fe9d0646ea1c604731b6,v5_pilot1,blur,68,1496411,,2024-11-08 18:59:45,20124
6109ca40ef8f38498af102ff,v5_pilot1,blur,136,1510410,,2024-11-08 18:59:50,20125
6115fe9d0646ea1c604731b6,v5_pilot1,focus,68,1516501,,2024-11-08 19:00:05,20126
6115fe9d0646ea1c604731b6,v5_pilot1,blur,69,1526005,,2024-11-08 19:00:14,20127
6115fe9d0646ea1c604731b6,v5_pilot1,focus,69,1528887,,2024-11-08 19:00:17,20128
6115fe9d0646ea1c604731b6,v5_pilot1,blur,70,1535262,,2024-11-08 19:00:23,20129
6115fe9d0646ea1c604731b6,v5_pilot1,focus,70,1537707,,2024-11-08 19:00:26,20130
663ba98aaef0a810990579ad,v5_pilot1,blur,98,1191226,,2024-11-08 19:00:28,20131
6115fe9d0646ea1c604731b6,v5_pilot1,blur,71,1545719,,2024-11-08 19:00:34,20132
663ba98aaef0a810990579ad,v5_pilot1,focus,98,1206921,,2024-11-08 19:00:43,20133
663ba98aaef0a810990579ad,v5_pilot1,blur,98,1216947,,2024-11-08 19:00:53,20134
6115fe9d0646ea1c604731b6,v5_pilot1,focus,71,1576851,,2024-11-08 19:01:05,20135
6109ca40ef8f38498af102ff,v5_pilot1,focus,136,1586859,,2024-11-08 19:01:06,20136
66dca89db8837080fa1a725c,v5_pilot1,blur,214,1751935,,2024-11-08 19:01:18,20137
6115fe9d0646ea1c604731b6,v5_pilot1,blur,72,1594199,,2024-11-08 19:01:22,20138
6115fe9d0646ea1c604731b6,v5_pilot1,focus,72,1613238,,2024-11-08 19:01:41,20139
