subject,version,browser_event,trial,time,timepoint,stamp,id
672f6f0e4bf84469b0cc4598,v5_pilot1,blur,61,830623,,2024-11-19 15:39:28,26904
654cd7cdd242242523a845f2,v5_pilot1,focus,1,427721,,2024-11-19 15:39:33,26905
654cd7cdd242242523a845f2,v5_pilot1,blur,1,429189,,2024-11-19 15:39:34,26906
6581d59fc1a74c526abf0de5,v5_pilot1,focus,52,1114426,,2024-11-19 15:39:41,26907
6365b39d456c37b91bf98540,v5_pilot1,blur,66,938173,,2024-11-19 15:39:43,26908
660ff598a3391e9b7d8feab4,v5_pilot1,focus,32,949087,,2024-11-19 15:39:43,26909
672f6f0e4bf84469b0cc4598,v5_pilot1,focus,61,848328,,2024-11-19 15:39:45,26910
6738a8181d40eb247d0dfb7b,v5_pilot1,blur,27,841448,,2024-11-19 15:39:46,26911
672b753aa2fa18278c7ac134,v5_pilot1,blur,14,469617,,2024-11-19 15:39:51,26912
6155b9c45f96867d9d9631fd,v5_pilot1,focus,1,68286,,2024-11-19 15:39:53,26913
66329767cb85e95a0d3d9d55,v5_pilot1,blur,69,609535,,2024-11-19 15:39:56,26914
6581d59fc1a74c526abf0de5,v5_pilot1,blur,52,1146619,,2024-11-19 15:40:10,26915
6581d59fc1a74c526abf0de5,v5_pilot1,focus,52,1147806,,2024-11-19 15:40:12,26916
6581d59fc1a74c526abf0de5,v5_pilot1,blur,52,1148318,,2024-11-19 15:40:12,26917
654bb50c72b2f304d47bfdab,v5_pilot1,focus,1,214808,,2024-11-19 15:40:12,26918
6738a8181d40eb247d0dfb7b,v5_pilot1,focus,27,872612,,2024-11-19 15:40:17,26919
66329767cb85e95a0d3d9d55,v5_pilot1,focus,69,632533,,2024-11-19 15:40:19,26920
672b753aa2fa18278c7ac134,v5_pilot1,focus,14,501722,,2024-11-19 15:40:21,26921
6738a8181d40eb247d0dfb7b,v5_pilot1,blur,27,876364,,2024-11-19 15:40:21,26922
6581d59fc1a74c526abf0de5,v5_pilot1,focus,52,1158783,,2024-11-19 15:40:24,26923
66329767cb85e95a0d3d9d55,v5_pilot1,blur,70,637798,,2024-11-19 15:40:24,26924
5fcd9e11d619a5277a200dd5,v5_pilot1,blur,69,656100,,2024-11-19 15:40:26,26925
65ff3929d5f659007670f77a,v5_pilot1,blur,52,622940,,2024-11-19 15:40:28,26926
65ff3929d5f659007670f77a,v5_pilot1,focus,52,629256,,2024-11-19 15:40:34,26927
63ad82b1461f02fdca26b7ed,v5_pilot1,focus,1,1613013,,2024-11-19 15:40:35,26928
63ad82b1461f02fdca26b7ed,v5_pilot1,blur,1,1614148,,2024-11-19 15:40:35,26929
63b18d94775ad4aad221103c,v5_pilot1,focus,1,685275,,2024-11-19 15:40:36,26930
654bb50c72b2f304d47bfdab,v5_pilot1,blur,2,240150,,2024-11-19 15:40:37,26931
63b18d94775ad4aad221103c,v5_pilot1,blur,1,686949,,2024-11-19 15:40:37,26932
63ad82b1461f02fdca26b7ed,v5_pilot1,focus,1,1615869,,2024-11-19 15:40:37,26933
637e31794e63dcbc52047f13,v5_pilot1,blur,52,1382475,,2024-11-19 15:40:37,26934
63ad82b1461f02fdca26b7ed,v5_pilot1,blur,1,1616643,,2024-11-19 15:40:38,26935
63b18d94775ad4aad221103c,v5_pilot1,focus,1,687753,,2024-11-19 15:40:38,26936
637e31794e63dcbc52047f13,v5_pilot1,focus,52,1385671,,2024-11-19 15:40:38,26937
6738a8181d40eb247d0dfb7b,v5_pilot1,focus,27,893712,,2024-11-19 15:40:38,26938
660ff598a3391e9b7d8feab4,v5_pilot1,blur,32,1006593,,2024-11-19 15:40:41,26939
63b18d94775ad4aad221103c,v5_pilot1,blur,2,697028,,2024-11-19 15:40:47,26940
671a69e6998d3bf9d59968a0,v5_pilot1,blur,70,1336150,,2024-11-19 15:40:56,26941
660ff598a3391e9b7d8feab4,v5_pilot1,focus,32,1028515,,2024-11-19 15:41:03,26942
6365b39d456c37b91bf98540,v5_pilot1,focus,66,1020284,,2024-11-19 15:41:05,26943
5fe45e3b520dd11baee55be3,v5_pilot1,blur,69,408733,,2024-11-19 15:41:06,26944
672f6f0e4bf84469b0cc4598,v5_pilot1,blur,65,934051,,2024-11-19 15:41:12,26945
672f51761c544d7f6b883f9c,v5_pilot1,blur,14,464398,,2024-11-19 15:41:16,26946
672f51761c544d7f6b883f9c,v5_pilot1,focus,14,465762,,2024-11-19 15:41:17,26947
672f6f0e4bf84469b0cc4598,v5_pilot1,focus,65,943146,,2024-11-19 15:41:20,26948
6694137cfb0ada0cb10c9866,v5_pilot1,focus,2,1195208,,2024-11-19 15:41:25,26949
6694137cfb0ada0cb10c9866,v5_pilot1,blur,2,1195209,,2024-11-19 15:41:25,26950
6723b58838b840d59c3edea9,v5_pilot1,blur,10,322727,,2024-11-19 15:41:25,26951
66958579311598b266597f6d,v5_pilot1,focus,1,516243,,2024-11-19 15:41:26,26952
66958579311598b266597f6d,v5_pilot1,blur,1,514731,,2024-11-19 15:41:26,26953
66958579311598b266597f6d,v5_pilot1,blur,1,517405,,2024-11-19 15:41:26,26954
6723b58838b840d59c3edea9,v5_pilot1,focus,10,347350,,2024-11-19 15:41:50,26955
672f6f0e4bf84469b0cc4598,v5_pilot1,blur,66,973668,,2024-11-19 15:41:51,26956
671a69e6998d3bf9d59968a0,v5_pilot1,focus,70,1396884,,2024-11-19 15:41:55,26957
6723b58838b840d59c3edea9,v5_pilot1,blur,11,351369,,2024-11-19 15:41:56,26958
671a69e6998d3bf9d59968a0,v5_pilot1,blur,70,1397768,,2024-11-19 15:41:56,26959
671a69e6998d3bf9d59968a0,v5_pilot1,focus,70,1398343,,2024-11-19 15:41:57,26960
671a69e6998d3bf9d59968a0,v5_pilot1,blur,70,1398343,,2024-11-19 15:41:57,26961
6581d59fc1a74c526abf0de5,v5_pilot1,blur,54,1255255,,2024-11-19 15:42:01,26962
672f6f0e4bf84469b0cc4598,v5_pilot1,focus,66,986822,,2024-11-19 15:42:04,26963
6581d59fc1a74c526abf0de5,v5_pilot1,focus,54,1265116,,2024-11-19 15:42:10,26964
6738a8181d40eb247d0dfb7b,v5_pilot1,blur,36,998020,,2024-11-19 15:42:23,26965
671a69e6998d3bf9d59968a0,v5_pilot1,focus,70,1423641,,2024-11-19 15:42:26,26966
671a69e6998d3bf9d59968a0,v5_pilot1,blur,70,1424343,,2024-11-19 15:42:26,26967
6738a8181d40eb247d0dfb7b,v5_pilot1,focus,36,1003986,,2024-11-19 15:42:29,26968
66a2aab9918d06137520268f,v5_pilot1,blur,23,1408125,,2024-11-19 15:42:32,26969
