"subject","version","browser_event","trial","time","timepoint","stamp","id"
"d5e36bc6e53e6241e8746a675914d123","pilot3b","focus",52,100742,NA,"2025-04-08 17:18:47",39375
"d5e36bc6e53e6241e8746a675914d123","pilot3b","blur",52,104192,NA,"2025-04-08 17:18:51",39376
"d7f3262bff38c6dd1c940871826d2350","pilot3b","blur",2,11663,NA,"2025-04-08 18:17:51",40245
"d7f3262bff38c6dd1c940871826d2350","pilot3b","focus",2,14002,NA,"2025-04-08 18:17:53",40246
"d7f3262bff38c6dd1c940871826d2350","pilot3b","blur",7,31803,NA,"2025-04-08 18:18:11",40258
"d7f3262bff38c6dd1c940871826d2350","pilot3b","focus",9,35708,NA,"2025-04-08 18:18:15",40259
"d7f3262bff38c6dd1c940871826d2350","pilot3b","blur",11,40684,NA,"2025-04-08 18:18:20",40261
"d7f3262bff38c6dd1c940871826d2350","pilot3b","focus",25,62385,NA,"2025-04-08 18:18:42",40268
"d7f3262bff38c6dd1c940871826d2350","pilot3b","blur",30,69376,NA,"2025-04-08 18:18:49",40270
"d7f3262bff38c6dd1c940871826d2350","pilot3b","focus",49,178478,NA,"2025-04-08 18:20:38",40279
"d7f3262bff38c6dd1c940871826d2350","pilot3b","blur",52,228384,NA,"2025-04-08 18:21:28",40282
"d7f3262bff38c6dd1c940871826d2350","pilot3b","focus",52,232266,NA,"2025-04-08 18:21:32",40283
"d7f3262bff38c6dd1c940871826d2350","pilot3b","blur",52,235271,NA,"2025-04-08 18:21:35",40284
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",1,57,NA,"2025-04-08 17:48:06",39917
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",1,1758,NA,"2025-04-08 17:48:08",39918
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",9,24496,NA,"2025-04-08 17:48:30",39919
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",13,29633,NA,"2025-04-08 17:48:36",39921
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",13,30553,NA,"2025-04-08 17:48:36",39922
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",15,32555,NA,"2025-04-08 17:48:38",39923
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",15,33538,NA,"2025-04-08 17:48:39",39924
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",17,35549,NA,"2025-04-08 17:48:41",39925
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",17,36931,NA,"2025-04-08 17:48:43",39926
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",19,38982,NA,"2025-04-08 17:48:45",39932
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",19,40033,NA,"2025-04-08 17:48:46",39934
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",21,41810,NA,"2025-04-08 17:48:48",39935
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",21,42957,NA,"2025-04-08 17:48:49",39936
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",23,44994,NA,"2025-04-08 17:48:51",39937
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",23,46283,NA,"2025-04-08 17:48:52",39939
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",25,49066,NA,"2025-04-08 17:48:55",39941
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",25,50104,NA,"2025-04-08 17:48:56",39943
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",27,51731,NA,"2025-04-08 17:48:58",39944
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",27,52702,NA,"2025-04-08 17:48:59",39945
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",29,54263,NA,"2025-04-08 17:49:00",39946
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",29,55552,NA,"2025-04-08 17:49:01",39947
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",31,57179,NA,"2025-04-08 17:49:03",39948
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",31,58466,NA,"2025-04-08 17:49:04",39949
"61e775af2a412507f4e80fbc41e9046e","pilot3b","focus",31,60027,NA,"2025-04-08 17:49:06",39950
"61e775af2a412507f4e80fbc41e9046e","pilot3b","blur",33,61563,NA,"2025-04-08 17:49:08",39951
