subject,version,browser_event,trial,time,timepoint,stamp,id
5e83adf76ea9870c99d4b086,pilot3b,blur,5,30866,,2025-04-08 17:46:35,39890
559c3ad8fdf99b32b55f2d32,pilot3b,blur,52,136380,,2025-04-08 17:46:36,39891
6768416b2161817199277cd9,pilot3b,blur,53,142587,,2025-04-08 17:46:40,39892
6768416b2161817199277cd9,pilot3b,focus,53,147514,,2025-04-08 17:46:45,39893
674ae91be4fe597a6989d252,pilot3b,blur,52,165348,,2025-04-08 17:46:46,39894
6768416b2161817199277cd9,pilot3b,blur,53,149550,,2025-04-08 17:46:47,39895
6768416b2161817199277cd9,pilot3b,focus,53,153306,,2025-04-08 17:46:51,39896
6768416b2161817199277cd9,pilot3b,blur,53,154629,,2025-04-08 17:46:52,39897
6790e45018cc9cbb3ec08bf5,pilot3b,blur,52,226680,,2025-04-08 17:47:16,39898
66ee7b5fea2dc342532edaed,pilot3b,focus,53,261437,,2025-04-08 17:47:19,39899
66ee7b5fea2dc342532edaed,pilot3b,focus,53,261437,,2025-04-08 17:47:19,39900
66ee7b5fea2dc342532edaed,pilot3b,blur,53,263605,,2025-04-08 17:47:21,39901
6790e45018cc9cbb3ec08bf5,pilot3b,focus,52,236151,,2025-04-08 17:47:25,39902
6505eb05db9c13dbcfabc967,pilot3b,blur,53,191805,,2025-04-08 17:47:26,39903
5f96ae079554ed0256dc3c0b,pilot3b,focus,53,475825,,2025-04-08 17:47:32,39904
6790e45018cc9cbb3ec08bf5,pilot3b,blur,53,242815,,2025-04-08 17:47:32,39905
5f96ae079554ed0256dc3c0b,pilot3b,blur,53,476610,,2025-04-08 17:47:33,39906
62d6e24cf74647ef51a16300,pilot3b,blur,52,109447,,2025-04-08 17:47:42,39907
62d6e24cf74647ef51a16300,pilot3b,focus,52,110374,,2025-04-08 17:47:43,39908
5e83adf76ea9870c99d4b086,pilot3b,focus,49,99153,,2025-04-08 17:47:43,39909
6790e45018cc9cbb3ec08bf5,pilot3b,focus,53,257832,,2025-04-08 17:47:47,39910
62d6e24cf74647ef51a16300,pilot3b,blur,53,115821,,2025-04-08 17:47:48,39911
6790e45018cc9cbb3ec08bf5,pilot3b,blur,53,258935,,2025-04-08 17:47:48,39912
62d6e24cf74647ef51a16300,pilot3b,focus,53,117240,,2025-04-08 17:47:49,39913
62d6e24cf74647ef51a16300,pilot3b,blur,53,117826,,2025-04-08 17:47:50,39914
5e83adf76ea9870c99d4b086,pilot3b,blur,52,113949,,2025-04-08 17:47:58,39915
5e83adf76ea9870c99d4b086,pilot3b,focus,52,119471,,2025-04-08 17:48:03,39916
583f080a164cd30001c347ea,pilot3b,blur,1,57,,2025-04-08 17:48:06,39917
583f080a164cd30001c347ea,pilot3b,focus,1,1758,,2025-04-08 17:48:08,39918
583f080a164cd30001c347ea,pilot3b,blur,9,24496,,2025-04-08 17:48:30,39919
627331b9988d873e5040a84e,pilot3b,blur,52,151194,,2025-04-08 17:48:35,39920
583f080a164cd30001c347ea,pilot3b,focus,13,29633,,2025-04-08 17:48:36,39921
583f080a164cd30001c347ea,pilot3b,blur,13,30553,,2025-04-08 17:48:36,39922
583f080a164cd30001c347ea,pilot3b,focus,15,32555,,2025-04-08 17:48:38,39923
583f080a164cd30001c347ea,pilot3b,blur,15,33538,,2025-04-08 17:48:39,39924
583f080a164cd30001c347ea,pilot3b,focus,17,35549,,2025-04-08 17:48:41,39925
583f080a164cd30001c347ea,pilot3b,blur,17,36931,,2025-04-08 17:48:43,39926
5f96ae079554ed0256dc3c0b,pilot3b,focus,53,546900,,2025-04-08 17:48:43,39927
5f96ae079554ed0256dc3c0b,pilot3b,blur,53,548130,,2025-04-08 17:48:44,39928
583f080a164cd30001c347ea,pilot3b,focus,19,38982,,2025-04-08 17:48:45,39932
583f080a164cd30001c347ea,pilot3b,blur,19,40033,,2025-04-08 17:48:46,39934
583f080a164cd30001c347ea,pilot3b,focus,21,41810,,2025-04-08 17:48:48,39935
583f080a164cd30001c347ea,pilot3b,blur,21,42957,,2025-04-08 17:48:49,39936
583f080a164cd30001c347ea,pilot3b,focus,23,44994,,2025-04-08 17:48:51,39937
5f96ae079554ed0256dc3c0b,pilot3b,focus,53,555427,,2025-04-08 17:48:51,39938
583f080a164cd30001c347ea,pilot3b,blur,23,46283,,2025-04-08 17:48:52,39939
5f96ae079554ed0256dc3c0b,pilot3b,blur,53,556474,,2025-04-08 17:48:52,39940
583f080a164cd30001c347ea,pilot3b,focus,25,49066,,2025-04-08 17:48:55,39941
583f080a164cd30001c347ea,pilot3b,blur,25,50104,,2025-04-08 17:48:56,39943
583f080a164cd30001c347ea,pilot3b,focus,27,51731,,2025-04-08 17:48:58,39944
583f080a164cd30001c347ea,pilot3b,blur,27,52702,,2025-04-08 17:48:59,39945
583f080a164cd30001c347ea,pilot3b,focus,29,54263,,2025-04-08 17:49:00,39946
583f080a164cd30001c347ea,pilot3b,blur,29,55552,,2025-04-08 17:49:01,39947
583f080a164cd30001c347ea,pilot3b,focus,31,57179,,2025-04-08 17:49:03,39948
583f080a164cd30001c347ea,pilot3b,blur,31,58466,,2025-04-08 17:49:04,39949
583f080a164cd30001c347ea,pilot3b,focus,31,60027,,2025-04-08 17:49:06,39950
583f080a164cd30001c347ea,pilot3b,blur,33,61563,,2025-04-08 17:49:08,39951
583f080a164cd30001c347ea,pilot3b,focus,34,63222,,2025-04-08 17:49:09,39952
583f080a164cd30001c347ea,pilot3b,blur,35,65549,,2025-04-08 17:49:11,39953
583f080a164cd30001c347ea,pilot3b,focus,37,66882,,2025-04-08 17:49:13,39954
583f080a164cd30001c347ea,pilot3b,blur,37,68468,,2025-04-08 17:49:14,39955
583f080a164cd30001c347ea,pilot3b,focus,39,69847,,2025-04-08 17:49:16,39956
583f080a164cd30001c347ea,pilot3b,blur,39,71278,,2025-04-08 17:49:17,39957
583f080a164cd30001c347ea,pilot3b,focus,41,73094,,2025-04-08 17:49:19,39958
583f080a164cd30001c347ea,pilot3b,blur,41,73939,,2025-04-08 17:49:20,39959
66aa85dfa453aa698141fe25,pilot3b,blur,52,123770,,2025-04-08 17:49:21,39960
583f080a164cd30001c347ea,pilot3b,focus,43,76348,,2025-04-08 17:49:22,39961
583f080a164cd30001c347ea,pilot3b,blur,43,77203,,2025-04-08 17:49:23,39962
583f080a164cd30001c347ea,pilot3b,focus,45,80180,,2025-04-08 17:49:26,39963
583f080a164cd30001c347ea,pilot3b,blur,45,81110,,2025-04-08 17:49:27,39964
583f080a164cd30001c347ea,pilot3b,focus,47,82038,,2025-04-08 17:49:28,39965
583f080a164cd30001c347ea,pilot3b,blur,47,83228,,2025-04-08 17:49:29,39966
66520b7ad827165eea6b29db,pilot3b,blur,53,136549,,2025-04-08 17:49:30,39967
583f080a164cd30001c347ea,pilot3b,focus,49,95923,,2025-04-08 17:49:42,39968
66f322cf3e1458b9d0b07d67,pilot3b,blur,53,146474,,2025-04-08 17:49:49,39969
583f080a164cd30001c347ea,pilot3b,blur,52,107624,,2025-04-08 17:49:54,39970
583f080a164cd30001c347ea,pilot3b,focus,52,108453,,2025-04-08 17:49:54,39971
583f080a164cd30001c347ea,pilot3b,blur,52,113555,,2025-04-08 17:49:59,39972
5e8d4e09cb3dc612a24b3ffc,pilot3b,blur,53,122348,,2025-04-08 17:50:06,39973
662ab30e6ff73286f7f20a5b,pilot3b,blur,53,149948,,2025-04-08 17:50:23,39974
662ab30e6ff73286f7f20a5b,pilot3b,focus,53,158671,,2025-04-08 17:50:31,39975
662ab30e6ff73286f7f20a5b,pilot3b,blur,53,159787,,2025-04-08 17:50:32,39976
65f0a43ed1d258cc4c97805d,pilot3b,blur,1,399,,2025-04-08 17:50:37,39977
5e8d4e09cb3dc612a24b3ffc,pilot3b,focus,53,153534,,2025-04-08 17:50:38,39978
65f0a43ed1d258cc4c97805d,pilot3b,focus,1,1673,,2025-04-08 17:50:38,39979
662ab30e6ff73286f7f20a5b,pilot3b,focus,53,170322,,2025-04-08 17:50:43,39980
63daedcb2a02e0a172907cec,pilot3b,focus,53,514495,,2025-04-08 17:51:40,39981
63daedcb2a02e0a172907cec,pilot3b,blur,53,516257,,2025-04-08 17:51:42,39982
67eba228d004669a70b56a28,pilot3b,blur,53,271487,,2025-04-08 17:52:21,39983
65f0a43ed1d258cc4c97805d,pilot3b,blur,52,134383,,2025-04-08 17:52:51,39984
65f0a43ed1d258cc4c97805d,pilot3b,focus,52,146712,,2025-04-08 17:53:03,39985
65f0a43ed1d258cc4c97805d,pilot3b,blur,53,152119,,2025-04-08 17:53:09,39986
66ee7b5fea2dc342532edaed,pilot3b,focus,53,628550,,2025-04-08 17:53:26,39987
66ee7b5fea2dc342532edaed,pilot3b,focus,53,628551,,2025-04-08 17:53:26,39988
5b70ed4b99982e000145eb7b,pilot3b,focus,1,8520,,2025-04-08 17:53:53,39989
658e66f34a68a13ce2c6ab37,pilot3b,blur,3,20470,,2025-04-08 17:54:05,39990
658e66f34a68a13ce2c6ab37,pilot3b,focus,3,21378,,2025-04-08 17:54:06,39991
60e45acbc927879ccc9637c4,pilot3b,blur,52,187386,,2025-04-08 17:54:07,39992
60e45acbc927879ccc9637c4,pilot3b,focus,52,187395,,2025-04-08 17:54:07,39993
6295343558bd17d19b11684d,pilot3b,blur,52,165898,,2025-04-08 17:54:12,39994
67eed6daac7c1271496cd429,pilot3b,blur,53,227025,,2025-04-08 17:54:22,39996
60e45acbc927879ccc9637c4,pilot3b,blur,53,208816,,2025-04-08 17:54:29,39998
67829d3ea51565befd5ae12e,pilot3b,blur,52,173007,,2025-04-08 17:55:11,39999
6126c776cf34a95b88758380,pilot3b,focus,53,1510246,,2025-04-08 17:55:29,40000
658e66f34a68a13ce2c6ab37,pilot3b,blur,52,132940,,2025-04-08 17:55:58,40001
658e66f34a68a13ce2c6ab37,pilot3b,focus,52,133573,,2025-04-08 17:55:58,40002
669a8660d4a57296b3d666e1,pilot3b,blur,53,115066,,2025-04-08 17:56:03,40003
669a8660d4a57296b3d666e1,pilot3b,focus,53,115950,,2025-04-08 17:56:04,40004
669a8660d4a57296b3d666e1,pilot3b,blur,53,117045,,2025-04-08 17:56:05,40005
658e66f34a68a13ce2c6ab37,pilot3b,blur,53,141227,,2025-04-08 17:56:06,40006
5b70ed4b99982e000145eb7b,pilot3b,blur,53,160777,,2025-04-08 17:56:26,40007
5b70ed4b99982e000145eb7b,pilot3b,focus,53,161966,,2025-04-08 17:56:26,40008
64abee38a80dfb5e45212487,pilot3b,focus,0,1,,2025-04-08 17:57:06,40009
6306d4da805f2e38a841c3ad,pilot3b,focus,0,1,,2025-04-08 17:57:30,40010
6306d4da805f2e38a841c3ad,pilot3b,blur,1,4559,,2025-04-08 17:57:35,40011
67257fbdf8d0aaffa74f2932,pilot3b,focus,53,1384045,,2025-04-08 17:57:35,40012
5fc134c704e715129eb5d720,pilot3b,blur,52,116525,,2025-04-08 17:57:38,40013
67257fbdf8d0aaffa74f2932,pilot3b,blur,53,1391339,,2025-04-08 17:57:43,40014
668413a08646887a6e57bd48,pilot3b,blur,52,113527,,2025-04-08 17:57:59,40015
668413a08646887a6e57bd48,pilot3b,focus,52,114763,,2025-04-08 17:58:00,40016
668413a08646887a6e57bd48,pilot3b,blur,52,118663,,2025-04-08 17:58:04,40017
668413a08646887a6e57bd48,pilot3b,focus,52,120860,,2025-04-08 17:58:06,40018
601b688e29a5ac4bc76c9f90,pilot3b,blur,52,137810,,2025-04-08 17:58:09,40019
601b688e29a5ac4bc76c9f90,pilot3b,focus,52,139099,,2025-04-08 17:58:10,40020
6652b1507552ca50146ed473,pilot3b,blur,53,138910,,2025-04-08 17:58:13,40021
601b688e29a5ac4bc76c9f90,pilot3b,blur,52,145870,,2025-04-08 17:58:17,40022
67eba228d004669a70b56a28,pilot3b,focus,53,629191,,2025-04-08 17:58:20,40023
6652b1507552ca50146ed473,pilot3b,focus,53,145994,,2025-04-08 17:58:20,40024
67eba228d004669a70b56a28,pilot3b,blur,53,633345,,2025-04-08 17:58:23,40025
65dcb8de27f5cb588f25952f,pilot3b,blur,53,153544,,2025-04-08 17:58:23,40026
6652b1507552ca50146ed473,pilot3b,blur,53,148808,,2025-04-08 17:58:23,40027
62c5029803a6df1117182ade,pilot3b,focus,52,1157735,,2025-04-08 17:58:31,40028
668413a08646887a6e57bd48,pilot3b,blur,53,151474,,2025-04-08 17:58:37,40029
62c5029803a6df1117182ade,pilot3b,blur,53,1164477,,2025-04-08 17:58:37,40030
668413a08646887a6e57bd48,pilot3b,focus,53,153082,,2025-04-08 17:58:38,40031
600150a39d652729f84daf83,pilot3b,blur,53,176499,,2025-04-08 17:59:02,40032
63e328e613c6fcef74116b57,pilot3b,focus,1,141447,,2025-04-08 17:59:02,40033
6789684706f53a6cd579c39d,pilot3b,blur,41,95830,,2025-04-08 17:59:15,40034
600150a39d652729f84daf83,pilot3b,focus,53,200242,,2025-04-08 17:59:26,40035
64abee38a80dfb5e45212487,pilot3b,blur,53,140893,,2025-04-08 17:59:27,40036
6789684706f53a6cd579c39d,pilot3b,focus,49,122604,,2025-04-08 17:59:42,40037
6090578fb2299eacaec32b7a,pilot3b,blur,53,127722,,2025-04-08 17:59:50,40038
6090578fb2299eacaec32b7a,pilot3b,focus,53,128442,,2025-04-08 17:59:51,40039
6090578fb2299eacaec32b7a,pilot3b,blur,53,129163,,2025-04-08 17:59:51,40040
67f0ccdfe530abd2a41a8f36,pilot3b,blur,53,117936,,2025-04-08 17:59:53,40041
67150f3d635cc5bb06809e9a,pilot3b,focus,1,1839,,2025-04-08 18:00:06,40042
67150f3d635cc5bb06809e9a,pilot3b,blur,1,5314,,2025-04-08 18:00:10,40043
6789684706f53a6cd579c39d,pilot3b,blur,53,153307,,2025-04-08 18:00:13,40044
67150f3d635cc5bb06809e9a,pilot3b,blur,1,9098,,2025-04-08 18:00:14,40045
67150f3d635cc5bb06809e9a,pilot3b,focus,1,9078,,2025-04-08 18:00:14,40046
6789684706f53a6cd579c39d,pilot3b,focus,53,155108,,2025-04-08 18:00:14,40047
67f0ccdfe530abd2a41a8f36,pilot3b,focus,53,139261,,2025-04-08 18:00:15,40048
67f0ccdfe530abd2a41a8f36,pilot3b,blur,53,140187,,2025-04-08 18:00:15,40049
67150f3d635cc5bb06809e9a,pilot3b,focus,1,12223,,2025-04-08 18:00:17,40050
6789684706f53a6cd579c39d,pilot3b,blur,53,162168,,2025-04-08 18:00:21,40051
6005d3aabaf15d515c1361d0,pilot3b,focus,0,2,,2025-04-08 18:00:23,40052
59565b1bbbb52400017ad4e1,pilot3b,blur,52,270476,,2025-04-08 18:00:38,40053
59565b1bbbb52400017ad4e1,pilot3b,focus,52,274353,,2025-04-08 18:00:42,40054
62bddb63d7c84ff6e9c592f5,pilot3b,focus,53,1187223,,2025-04-08 18:00:48,40055
62bddb63d7c84ff6e9c592f5,pilot3b,blur,53,1187927,,2025-04-08 18:00:49,40056
59565b1bbbb52400017ad4e1,pilot3b,blur,53,281978,,2025-04-08 18:00:50,40058
678732bf927bff134b804853,pilot3b,focus,53,1983389,,2025-04-08 18:00:50,40061
678732bf927bff134b804853,pilot3b,focus,53,1983388,,2025-04-08 18:00:50,40062
67150f3d635cc5bb06809e9a,pilot3b,blur,2,47129,,2025-04-08 18:00:52,40064
67150f3d635cc5bb06809e9a,pilot3b,focus,2,51464,,2025-04-08 18:00:56,40066
63e328e613c6fcef74116b57,pilot3b,blur,52,258080,,2025-04-08 18:00:59,40067
63e328e613c6fcef74116b57,pilot3b,focus,52,267950,,2025-04-08 18:01:08,40068
63e328e613c6fcef74116b57,pilot3b,blur,53,273579,,2025-04-08 18:01:14,40069
63e328e613c6fcef74116b57,pilot3b,focus,53,278300,,2025-04-08 18:01:19,40072
6400daa477149fbfbc36f6c3,pilot3b,blur,53,120976,,2025-04-08 18:01:35,40073
678d69b1a7aead5819d655bd,pilot3b,blur,52,136231,,2025-04-08 18:01:36,40074
6446f3b2df3f3274b549bec6,pilot3b,blur,53,236194,,2025-04-08 18:02:10,40075
6306d4da805f2e38a841c3ad,pilot3b,focus,1,281246,,2025-04-08 18:02:12,40076
602c42fcd6ab3e5033c45951,pilot3b,blur,52,129409,,2025-04-08 18:02:13,40077
6306d4da805f2e38a841c3ad,pilot3b,blur,1,282497,,2025-04-08 18:02:13,40078
6306d4da805f2e38a841c3ad,pilot3b,focus,1,283189,,2025-04-08 18:02:14,40079
6306d4da805f2e38a841c3ad,pilot3b,blur,1,284131,,2025-04-08 18:02:14,40080
67aca3fb4041c67b5e429825,pilot3b,blur,1,2946,,2025-04-08 18:02:17,40081
6306d4da805f2e38a841c3ad,pilot3b,focus,1,292587,,2025-04-08 18:02:23,40083
6306d4da805f2e38a841c3ad,pilot3b,blur,1,293622,,2025-04-08 18:02:24,40085
633b7b6e5d73a6fb05e2e003,pilot3b,blur,52,157530,,2025-04-08 18:02:25,40086
67150f3d635cc5bb06809e9a,pilot3b,blur,50,148348,,2025-04-08 18:02:33,40087
67150f3d635cc5bb06809e9a,pilot3b,focus,50,154702,,2025-04-08 18:02:39,40088
5d4313562b1b2700163e15e2,pilot3b,blur,53,145197,,2025-04-08 18:02:51,40089
66294d640a01331820e837f3,pilot3b,blur,1,11456,,2025-04-08 18:02:53,40090
5d18299d59da870001c41cb3,pilot3b,focus,0,0,,2025-04-08 18:02:55,40091
67150f3d635cc5bb06809e9a,pilot3b,blur,53,176209,,2025-04-08 18:03:01,40092
5f13cd9693d2ed043a5e7c96,pilot3b,focus,0,1,,2025-04-08 18:03:38,40097
